age,annual_income,total_spend_12m,purchase_frequency,avg_basket_value,days_since_last_purchase,num_categories_bought,avg_discount_used_pct,num_returns,return_rate_pct,website_visits_monthly,app_usage_monthly,email_open_rate_pct,email_click_rate_pct,customer_tenure_months,num_support_tickets,loyalty_points,referral_count,social_media_engagement,preferred_channel,gender,region,cluster,persona
48,56677.10889303266,1708.3861157559584,14,126.36194938573746,142,6,4.774792581868783,2,4.263911125556908,22,8,38.84972198630099,6.851136225261123,43,0,3384.653697545352,3,21.021993569438546,Mobile App,Male,North,1,Mid-Tier Regulars
47,76647.70660042233,141.97873244972612,0,133.26892021950584,335,2,6.252394304856092,0,2.4780471392407106,4,3,43.15813174852833,5.303078922314069,54,4,226.95035180584492,0,19.59939666276731,Mobile App,Female,Central,2,Dormant / At-Risk
39,37175.761925944724,304.90876435830603,10,61.604149900492715,41,1,41.81621348755525,2,2.7958128694553426,8,4,13.147707600832451,10.424201223791558,32,2,691.7091227487252,0,25.6812686983315,Online,Female,South,3,Budget Browsers
23,43286.52697541415,139.73702981679565,7,90.85248532721187,199,1,14.995057174149649,1,4.320445465107735,13,4,18.08416606835958,8.19160122928791,45,3,780.5916040293146,0,49.78535760676318,In-Store,Male,North,3,Budget Browsers
42,61987.242591378956,227.4486268165706,12,113.62530806483062,23,7,12.295068749721773,2,0.8122121482893776,18,15,8.457558318542063,1.1608361249976231,44,4,4393.66558899756,3,32.42072886450231,Mobile App,Male,South,1,Mid-Tier Regulars
18,22893.83912355935,568.909594762818,5,130.48672260617175,18,3,11.13285754460742,1,3.5120821736072565,7,1,19.601114883212784,10.807458957110287,31,1,904.4703130131372,1,52.11717539906798,Mobile App,Male,South,3,Budget Browsers
49,64951.18946302559,1696.4300407108594,14,138.62380816181033,12,9,17.290918783721832,1,1.6450369585330147,20,15,60.036253336595024,12.381329459093749,54,1,2647.6969228591006,3,9.897413516951413,In-Store,Male,Central,1,Mid-Tier Regulars
43,50747.71573760265,2080.708070322138,9,144.4908040031341,17,8,9.982701755854958,0,2.9480644721328155,20,16,60.62653903248513,12.145621796591978,68,3,3057.409427028642,2,34.25908965350769,Online,Male,South,1,Mid-Tier Regulars
31,42765.40306095749,503.7568653259044,5,86.55238918076,30,1,8.54308226011651,0,1.258917572120066,8,5,50.09860506469658,7.905808254922969,54,0,818.5117466180285,2,30.3419325924262,Online,Male,West,3,Budget Browsers
30,44098.725994021705,162.0860894971743,5,79.94555732038684,75,2,18.643663473393886,0,2.7174139526039833,11,6,86.50440716982042,11.823634608771133,78,4,663.7748170764653,1,18.219427295793757,In-Store,Male,West,3,Budget Browsers
25,30676.097646085986,263.57035505819664,4,66.83161667631018,14,2,9.029361759822455,0,3.913248133743869,7,5,71.61183449715757,10.776811552418206,3,1,1029.39485795138,2,11.431902223158115,Online,Female,South,3,Budget Browsers
47,56822.1295471602,1446.6672265688007,13,152.28849444895476,44,5,21.409306442457908,4,5.787039264404811,22,13,45.1862134520182,8.111032933988774,9,1,2921.455099356174,3,32.69022700366707,Mobile App,Female,West,1,Mid-Tier Regulars
29,36570.432977233126,241.87600054287117,4,56.542976636584015,203,1,17.53621169640952,1,12.922877894784262,12,3,35.549269103618684,13.130330839462903,32,2,908.4429160987765,1,10.76243802607102,Online,Female,North,3,Budget Browsers
48,88966.49877602473,1172.2618564137238,14,118.02073150807718,2,7,19.645161343625123,1,7.08143149298717,28,14,77.48637900834892,17.463329700129126,92,4,2384.8219463732676,3,6.542462143734416,Mobile App,Female,South,1,Mid-Tier Regulars
37,35328.46677065218,1994.8777484453672,8,168.53666617484916,128,7,13.511406991455669,4,1.1430203175421816,23,9,13.097712683406778,11.033139710499833,42,3,3246.8755044716136,4,18.089875343549227,Online,Male,South,1,Mid-Tier Regulars
33,37562.211486853696,316.06859209449624,2,100.12803244088158,32,1,7.659708731652235,1,3.196409052268079,8,2,43.631127018389016,8.75405281707595,88,2,1178.2343803503657,1,6.154278006795151,Online,Female,North,3,Budget Browsers
55,89363.0154860786,3651.832423343034,19,171.5325043752549,19,9,37.21190030214747,1,3.1556754411363763,36,14,73.10450875859885,4.07933133603212,84,2,11093.986149159255,6,6.581712454946738,In-Store,Male,Central,0,Premium Loyalists
34,129783.99066726354,3972.507081502646,17,211.02947878974265,20,13,18.929485791369974,9,4.529848694703004,44,16,68.53485666728824,16.69653986865133,61,3,9379.934341276215,5,33.78404390936183,In-Store,Male,South,0,Premium Loyalists
44,54093.84671732728,1082.2421000257891,12,130.3838926792037,34,5,23.51731294005294,1,8.72957114076863,19,7,87.31434000564995,7.390643865647517,90,0,2273.3946457453358,2,29.4763750556353,Online,Male,Central,1,Mid-Tier Regulars
29,40562.615932398454,480.3793352900417,6,74.7672752009213,82,6,29.101907127793268,2,11.391987935052674,13,7,66.61584979852236,3.824037523737504,34,1,404.32073946582403,1,13.07289077366536,Online,Female,South,3,Budget Browsers
57,41354.278319129706,1042.3426102685266,11,148.93348057269944,91,9,17.06436825125592,1,5.185190155626954,24,23,50.513035684504324,12.25831192126345,67,0,2997.8205821971246,2,6.66231211901828,In-Store,Female,Central,1,Mid-Tier Regulars
43,53345.4469846765,223.2247997475994,0,146.92238805070502,156,1,6.966212009361998,0,0.6333480159564285,3,1,55.06487160948287,2.1345542095281274,59,1,228.31102524035748,0,14.583382504327638,Online,Male,North,2,Dormant / At-Risk
18,47152.075200809646,472.6320719551461,7,5.0,36,3,19.3575519686133,0,6.558174567018485,8,5,40.27361012063578,3.147465706955263,68,3,831.5510879830795,0,51.971706998780455,In-Store,Male,Central,3,Budget Browsers
27,33244.004975265256,676.5640924754462,11,71.3746364429847,30,7,22.67034718868646,3,3.8202378408778466,21,13,35.42783931174261,2.931156403083672,75,1,3514.925705668329,0,59.23082508024731,Online,Female,Central,1,Mid-Tier Regulars
42,55513.09794120453,76.16603952580417,0,153.56057375318076,222,1,14.47139786521737,0,12.520492598537249,1,1,60.45527617269867,11.207911746510101,95,1,202.2990531811349,0,59.00935718175665,Online,Female,South,2,Dormant / At-Risk
33,59716.182962173916,2062.642910654104,12,156.21942187120894,0,9,12.422111369126341,1,2.935409888320568,18,9,53.20238199417251,1.3204070378195027,74,0,3251.5166689387406,6,2.9151091032512504,Online,Female,North,1,Mid-Tier Regulars
41,112762.91826431011,4432.36621763855,19,145.38190098354448,2,11,19.573896929448196,7,3.8674121280348737,41,24,64.54842792509739,15.231198988467384,56,2,8274.498805765466,6,46.08918146599731,Mobile App,Female,South,0,Premium Loyalists
34,84392.60263645777,1413.618905063536,12,124.24230537547855,27,6,21.924983727733828,2,0.8139325784822742,26,7,30.848220423523347,16.22398417764994,67,1,4336.9989165026,3,17.23959510226342,In-Store,Female,Central,1,Mid-Tier Regulars
33,77969.07273908712,1722.9184863409173,11,93.0356435566984,46,3,14.42852355374063,1,5.748685575877962,24,7,26.01268012907454,5.171398703576316,91,0,2172.6739273368175,2,65.9649264414136,Mobile App,Male,West,1,Mid-Tier Regulars
43,59851.55408042864,1216.3474444629194,14,167.66839506953573,9,7,12.228097183951578,3,6.633773961733958,23,12,12.70671205382216,8.138293865073798,77,2,2896.66903942626,2,13.00022348683404,In-Store,Male,West,1,Mid-Tier Regulars
53,141232.55806366427,5527.834168831976,20,186.31637517577434,5,8,19.429281448731064,5,7.572022081276249,23,18,30.10473579905296,4.800121266992926,68,2,5801.585757376082,5,22.731146711412688,Mobile App,Female,East,0,Premium Loyalists
46,33921.35429426852,1809.8399661124051,21,95.44157949526641,113,6,4.4173278249051915,4,4.801940447439455,19,16,51.066319986996525,8.117370013614607,48,1,2907.4280213089905,3,42.29027948628929,In-Store,Male,East,1,Mid-Tier Regulars
44,62992.214855861035,143.5099213998973,1,174.29930029048657,312,1,15.928846034375901,0,1.5664649804234143,1,1,22.637813681355652,1.8309930100932847,8,2,236.37498536248836,0,25.0063957252543,Mobile App,Male,Central,2,Dormant / At-Risk
18,25724.485452229208,376.01538486155545,5,97.50925717029764,190,1,29.17319025439161,2,13.618084851521864,13,7,41.882483041278526,5.022199692544625,2,1,890.8958557181162,0,38.51665089521042,Mobile App,Male,West,3,Budget Browsers
39,67175.5250979985,1025.3021208677576,18,75.36275386566304,2,6,18.24002656698611,3,4.6399580067187145,15,9,59.33623960111121,1.8479492883478734,45,2,3308.6563705976514,1,28.074041459156142,In-Store,Male,North,1,Mid-Tier Regulars
41,162615.12743969564,3192.885438982593,21,137.38918944193793,20,10,11.513578346729345,4,5.065401118414027,41,25,14.220880691387213,6.201594870269351,55,3,6331.1420331569925,2,47.80676928038922,In-Store,Female,South,0,Premium Loyalists
33,65689.5275832052,1422.4651390661759,10,54.32590668026262,7,4,21.649632841345145,2,4.429410397639149,24,8,58.12562336169647,2.410904252083496,53,0,3310.6679074799385,4,25.18230324387933,Mobile App,Other,East,1,Mid-Tier Regulars
40,83336.16573324164,2614.5206088015275,15,260.36811337102296,21,8,13.192882609550765,2,0.6862875875932996,43,23,64.48028379848938,9.508799075730899,13,3,6703.342717305143,9,34.95274668430381,Mobile App,Other,West,0,Premium Loyalists
50,57506.359163241774,107.02917754848204,1,174.16418642353455,161,1,20.778476329560224,0,5.948967122493883,6,2,31.906092977134143,15.365819791352612,17,2,211.93679737017965,0,31.02938534398762,Mobile App,Male,North,2,Dormant / At-Risk
35,55994.584722967615,1776.9039196777449,15,90.26813785250465,26,9,15.68555461297645,4,10.006860166077432,23,7,37.95406888089378,5.722108928956082,43,3,3446.993098589546,4,25.74953906878763,Mobile App,Male,West,1,Mid-Tier Regulars
45,75500.9323605388,158.3124869890678,0,170.97501692178736,730,2,19.648205794799168,0,2.9443557578219086,5,0,28.30773605993821,2.941966699486231,5,0,337.6699132367162,0,31.979102412180637,Online,Female,West,2,Dormant / At-Risk
39,58235.80716164357,1871.0238723870564,10,136.96118623467365,34,4,25.177610919707412,1,3.147655183262094,23,12,17.026374483251363,5.554445666278824,5,2,1694.9797188586804,4,50.032790900562404,In-Store,Female,West,1,Mid-Tier Regulars
39,69839.076753424,1315.3672111106666,9,147.61542950502385,1,5,20.045227737721124,0,10.95083723182726,27,11,83.10438365716693,9.706533021437478,19,2,2483.999978522867,4,14.272324731153113,Mobile App,Other,North,1,Mid-Tier Regulars
38,125603.00293431235,4047.7168555629164,19,207.59495714113945,20,10,32.6706724306939,3,4.250238017744092,48,13,38.908551070511635,15.757972696851658,61,3,7275.736886091334,3,33.66984983104964,Mobile App,Male,East,0,Premium Loyalists
19,32820.965340506686,326.78382950431904,4,100.72366836391403,21,1,12.460542889239681,0,2.656647000427692,8,0,60.301434149008124,15.377360853328028,83,0,1083.6349760035976,1,30.605439916889043,Online,Female,West,3,Budget Browsers
39,52321.28531573173,2332.331075565494,14,99.43496269931092,1,8,8.440032449489088,1,2.684800118892553,25,15,49.389774400369795,11.928084465152738,67,2,2954.9067456352627,1,61.21046154889468,Online,Male,Central,1,Mid-Tier Regulars
28,44133.0445971383,605.3943716472179,3,67.41485433630292,234,4,27.214395915933636,1,5.755153916920664,11,9,30.11492662706085,4.825153703901577,23,3,623.645727853995,2,28.637134978616523,Online,Male,West,3,Budget Browsers
50,89757.41067247788,5625.157502329927,15,181.2296813751136,31,12,24.799270542222132,3,9.50436388766385,39,23,30.775760093802855,4.731941985400776,45,3,7029.490485406131,4,10.192676509478883,Online,Male,East,0,Premium Loyalists
47,19986.442631879072,178.42714757440396,1,173.5764863703923,165,1,6.503837167219213,0,2.4447020953173504,3,0,57.59841844848014,1.6224868176754563,66,4,155.09033762499672,0,38.50174700422907,Online,Female,Central,2,Dormant / At-Risk
37,70285.47061099947,1301.6830905795923,14,43.67558195904856,105,5,17.446782056128434,3,4.7917731089510776,30,13,40.99649314171286,14.572291431107539,60,5,3404.429740118945,2,43.059533128247224,Mobile App,Male,West,1,Mid-Tier Regulars
28,36161.73235229073,498.2256701533651,7,104.12185007228045,38,1,26.20073688464693,1,5.782001810313224,10,7,49.67011223953921,5.1931642199654355,91,2,478.6910307336185,0,4.809488157207088,Online,Male,Central,3,Budget Browsers
41,75421.27959620999,115.22899093802275,1,200.26746846438803,90,1,27.740413889037658,0,7.265933069391089,4,0,37.561883117206186,13.78176575441904,45,2,231.04342096503294,0,4.773780870284751,In-Store,Female,North,2,Dormant / At-Risk
46,52675.4789279287,186.37108715720296,2,181.13415315648388,439,1,11.254998006601038,0,7.155343096414735,1,0,39.010778710938794,15.279067821234053,25,3,422.16387106316483,0,19.969093661369477,Online,Female,West,2,Dormant / At-Risk
37,72106.81083588584,1314.679493548594,5,99.10656556193533,8,12,16.180825293768557,2,7.582306702822134,22,8,57.73697180899222,17.678983651028517,26,0,2487.36294749621,0,50.00972546730292,Online,Male,East,1,Mid-Tier Regulars
29,42535.86347925446,493.3046390619561,6,89.55331229345315,79,4,12.19530670791232,2,6.714320562610907,12,3,69.08497013458538,3.640289685337926,2,2,974.7502792955052,2,29.317730555171806,Online,Male,North,3,Budget Browsers
57,53110.344173020625,143.65284567780213,0,163.63069595860753,291,2,9.473583404127876,0,2.950383214674325,1,3,38.76251340957988,9.857251106495537,1,3,424.3462679259174,0,50.36947150155896,In-Store,Male,East,2,Dormant / At-Risk
24,43457.33236885644,312.4574966427106,5,78.61354730642005,169,3,12.940368170154214,1,4.349528413624569,8,7,58.59457475265821,4.547251254661931,43,1,362.0382667673067,0,47.21926061338622,In-Store,Female,South,3,Budget Browsers
25,46433.8912676584,1431.8923821072851,8,139.55903765898373,9,6,11.522576711077793,3,10.279960034370689,11,9,27.36345130897435,13.129876664587329,66,2,2944.284387575028,3,41.18288392333935,Mobile App,Female,South,1,Mid-Tier Regulars
39,79263.4769213599,805.2810673507591,11,121.97989245673718,17,5,25.59066906062927,2,3.438654679762566,25,13,52.698358743762405,20.426867938531892,84,5,2768.264088705754,6,20.951932062612446,Mobile App,Female,East,1,Mid-Tier Regulars
34,25862.456960592004,216.08580290050486,8,107.73244450361081,93,1,17.809237020849533,0,3.1837537721339726,18,6,41.57972234872968,4.541249835366365,2,1,1006.1916702637357,1,38.887096377541894,Online,Female,West,3,Budget Browsers
23,63073.06631144114,1968.1401825006756,17,135.65406255266498,19,3,14.541638240891514,0,4.76942993860561,19,10,15.382328327487574,14.445909103384603,73,1,2909.2938188016033,3,22.112678523984407,Online,Male,North,1,Mid-Tier Regulars
43,141270.11272765536,2809.27136410698,23,238.17060500320304,1,16,11.783539390036873,3,1.2833204660517417,40,11,51.72281237672721,8.878642177576674,66,5,7140.083456614537,3,40.457320600802895,In-Store,Male,North,0,Premium Loyalists
50,69927.91359452458,209.82002501769418,1,172.8127168897488,78,1,16.304011085495652,0,5.686215191471045,3,3,32.029669722727874,1.018469737277194,10,0,268.9934608742588,0,15.502211445780494,Mobile App,Female,Central,2,Dormant / At-Risk
35,78824.16058101742,1112.6760353046507,11,140.81855831177825,20,7,13.924882005587085,2,6.696100851785405,32,15,27.842731700696437,16.075925941406638,77,1,1636.9362688411816,1,33.52458106239147,In-Store,Female,North,1,Mid-Tier Regulars
60,62118.88165646571,171.7599176086564,1,129.52755298645457,371,2,20.711650936216135,0,3.627112044116754,8,1,57.88515052200699,3.452128231368606,54,2,245.93885528600762,0,55.13541696537688,Online,Female,South,2,Dormant / At-Risk
46,167795.59879918193,6286.804145221535,27,174.57098214142746,67,12,8.220808849203346,3,6.729262265563236,33,15,48.532666440210534,5.559834827964652,29,0,5385.707466540534,6,44.91348786239307,Mobile App,Female,North,0,Premium Loyalists
39,148070.35179442383,2615.9724499887157,17,232.45300183018486,8,8,11.685763252584323,2,0.9859503443502381,28,21,21.32014846008205,9.950667774477271,79,2,11932.208481167869,5,34.26928096878282,Mobile App,Male,Central,0,Premium Loyalists
43,87568.10017200308,3158.0852984683006,18,175.44714002173995,9,8,6.540551622630267,1,5.639205682951096,47,26,39.29773908429958,2.010122100333772,25,4,8297.162662964809,2,22.20117488288089,Mobile App,Female,West,0,Premium Loyalists
41,62146.73368815968,173.23106308037427,16,140.76050645058987,0,4,22.707421774326587,2,1.9074889862970001,21,8,37.35574179766283,8.667069830311988,48,3,4125.388362834187,4,18.50955389891274,Online,Male,North,1,Mid-Tier Regulars
33,74222.69512261658,1316.582208165115,10,147.74953263174825,32,6,18.194227146594287,1,4.150259859285421,27,17,58.42599048044966,4.225776088251747,94,1,1789.9899594963358,5,24.8416437624331,Online,Female,North,1,Mid-Tier Regulars
45,96341.76117479596,963.7075353044039,6,160.5469055370828,25,12,8.272477756848392,1,4.38926692793071,23,15,65.1353783065519,1.6917759408174822,3,2,3711.0662580628223,7,5.383866223194702,In-Store,Male,East,1,Mid-Tier Regulars
28,44461.547127410915,312.10311756836927,8,56.15264985521645,32,3,9.44930756752219,1,9.34587805283362,16,6,28.483138153449218,4.115349534598491,70,4,895.1090543801672,3,28.09512052818441,Online,Male,West,3,Budget Browsers
19,30490.009540728097,230.58766923813997,4,83.89588237588866,5,2,17.94930926144623,0,2.3223937465347984,9,5,65.32622664219053,2.072990754990987,86,2,719.7121490640812,2,40.526507799532226,Mobile App,Other,East,3,Budget Browsers
36,54097.79822417064,1119.1679469200856,17,126.8324659143061,37,5,9.917206253440261,0,9.513090246557548,26,9,22.008723737537903,7.308248395088632,57,0,2208.8539310746037,4,23.676140693090304,Mobile App,Female,West,1,Mid-Tier Regulars
66,72482.9152954283,2757.51095107706,24,207.7325762042825,11,6,33.80409203877328,4,6.068492508832595,41,17,48.61561382055868,6.126615490492258,22,2,8590.146344361157,3,41.703059881609114,Mobile App,Female,East,0,Premium Loyalists
