customer_id,age,gender,annual_income,total_spend,num_orders,avg_order_value,days_since_last_order,website_visits,pages_per_visit,session_duration_min,discount_pct_used,customer_satisfaction,is_returning_customer,region,revenue_per_visit,spend_per_order,engagement_score,spending_tier,recency_score
191,45.0,Female,27781.47,204.2,10,174.37,259.0,26,-0.97,15.31,11.32,4,1,East,7.85,20.42,0.3826,Medium,0.1797
192,61.0,Male,29223.57,1492.21,6,46.35,224.0,20,3.07,8.44,15.38,2,1,East,74.61,248.7,0.3506,Premium,0.1845
193,61.0,Female,66608.47,368.9,8,93.72228219490725,99.0,27,4.31,11.34,11.7,4,1,West,13.66,46.11,0.4767,Medium,0.2167
194,37.0,Female,59440.72,75.82,6,122.42,57.0,18,8.18,5.08,18.24,2,1,South,4.21,12.64,0.42,Low,0.2452
195,47.0,Male,42525.32,124.02,3,78.24,104.43927852587449,27,6.78,11.04,12.59,4,1,South,4.59,41.34,0.5338,Low,0.2142
196,28.0,Female,71446.36,328.84,11,69.57,244.0,25,6.08,8.69,13.0,3,0,North,13.15,29.89,0.4724,Medium,0.1816
197,45.0,Male,17466.8,21.7,5,51.04,76.0,22,5.36180272410008,8.69,19.69,4,0,South,0.99,4.34,0.4275,Low,0.2295
198,42.0,Female,71469.86,310.44,7,87.79140336841444,217.0,29,2.27,3.66,22.29,2,1,North,10.7,44.35,0.3598,Medium,0.1856
199,43.7258197043299,Male,55208.96,271.45,13,147.67,203.0,22,4.017312771823414,7.73,5.48,3,0,South,12.34,20.88,0.384,Medium,0.1879
200,50.0,Male,29792.92,755.56,7,91.14,135.0,24,9.16,27.029976776044148,16.41,5,1,East,31.48,107.94,0.7421,Premium,0.2033
201,18.0,Male,23940.77,219.21,5,97.97,116.0,22,4.59,23.477434040105624,2.87,5,0,North,9.96,43.84,0.5728,Medium,0.2096
202,44.0,Male,52086.63,1492.21,5,67.97,59.0,29,4.01,5.94,8.74,4,0,East,51.46,298.44,0.4276,Premium,0.2433
203,69.0,Male,99073.68,699.5113548001024,3,62.36,253.0,23,6.97,3.02,27.29,5,0,South,30.41,233.17,0.413,Premium,0.1805
204,30.0,Female,116365.93947407472,447.0,5,65.4345877067245,341.0,26,4.5,8.414602785730507,21.41,4,1,East,17.19,89.4,0.4398,High,0.1713
205,58.0,Female,57205.19090980743,46.99,9,54.01,8.0,21,7.77,20.18,10.89,3,1,North,2.24,5.22,0.6049,Low,0.4343
206,20.0,Female,53940.89,661.87,7,70.32,72.0,31,7.0,5.730072302454731,20.29,4,0,East,21.35,94.55,0.5166,High,0.2323
207,56.0,Female,116365.93947407472,1492.21,10,81.88,337.0,27,4.460299185499648,10.61,2.96,3,1,Central,55.27,149.22,0.4723,Premium,0.1716
208,23.0,Male,60818.54,855.01,6,71.45,16.0,20,7.27,11.19,16.02,4,0,South,42.75,142.5,0.4838,Premium,0.346
209,25.0,Male,64196.31,405.63,10,140.28,6.0,34,5.08,9.53,27.1,4,1,East,11.93,40.56,0.5391,High,0.4809
210,44.0,Male,90345.76,331.54,11,28.93,102.0,25,5.74,10.85,31.49,4,0,Central,13.26,30.14,0.488,Medium,0.2153
211,26.0,Male,62086.18,901.0,8,157.4,306.0,36,6.55,4.65,21.92,5,0,East,25.03,112.62,0.539,Premium,0.1745
212,54.0,Female,33173.78,1374.23,11,189.28,347.0,30,4.8,19.51,9.37,2,0,East,45.81,124.93,0.6066,Premium,0.1708
213,35.770587091989604,Female,20490.52,1492.21,7,62.96,280.0,26,8.22,9.65,3.99,4,1,East,57.39,213.17,0.5444,Premium,0.1772
214,68.0,Male,30920.46,252.54,10,86.86,277.0,26,5.63,8.75,23.75,5,1,North,9.71,25.25,0.4711,Medium,0.1776
215,59.0,Male,61398.05918602097,1492.21,7,92.95,289.0,26,6.02,9.33,26.08,4,1,East,57.39,213.17,0.4871,Premium,0.1763
216,61.0,Female,68162.79,84.76,8,109.0,271.0,23,3.13,22.64,3.79,4,1,South,3.69,10.6,0.5369,Low,0.1783
217,41.0,Female,73070.06,146.21,9,206.75375,271.0,22,4.34,14.68,12.75,4,1,West,6.65,16.25,0.469,Low,0.1783
218,50.51893526750234,Male,53518.68,46.62,5,124.7586906881175,293.0,21,5.79,27.029976776044148,4.16,5,1,East,2.22,9.32,0.6325,Low,0.1758
219,71.0,Female,25994.86,158.55,7,47.661567496348226,341.0,27,7.06,7.89,31.11,5,1,East,5.87,22.65,0.5056,Low,0.1713
220,49.0,Female,116365.93947407472,730.37,13,76.65,348.0,29,8.04,10.18677014283154,4.59,3,1,Central,25.19,56.18,0.5733,Premium,0.1707
221,49.0,Male,39810.86,958.4,4,89.73106533629122,159.0,27,3.59,10.93851970955511,21.87,5,1,South,35.5,239.6,0.4546,Premium,0.1968
222,41.0,Male,41515.15815698173,641.9188881529622,9,65.95,87.0,16,4.01,3.42,6.43,4,1,Central,40.12,71.32,0.2815,High,0.2228
223,58.0,Female,50244.8,498.57,9,70.01021955197473,360.0,22,3.29,7.477427872770503,8.6,4,0,North,22.66,55.4,0.3634,High,0.1697
224,69.0,Female,54411.55,360.74,7,82.03,179.902110093521,21,6.39,12.63,17.65,5,1,North,17.18,51.53,0.4873,Medium,0.1922
225,66.0,Female,65126.84,616.71,9,152.55,184.0,26,8.04,4.64,14.19,4,1,South,23.72,68.52,0.4844,High,0.1914
226,66.0,Male,34613.18,247.83,8,82.51,37.0,19,5.22,16.48,31.32,4,0,West,13.04,30.98,0.4833,Medium,0.273
227,69.0,Male,65956.12939456326,697.2949930445164,6,57.76,22.0,24,5.61,4.45,18.93,5,1,West,29.05,116.22,0.4047,Premium,0.3147
228,29.0,Female,22253.34,565.35,7,85.58,88.0,17,5.74,8.332637126442965,6.57,4,0,West,33.26,80.76,0.3874,High,0.2222
229,56.0,Female,29164.92,598.34,8,176.99,35.0,26,4.66,18.77,17.79,2,1,Central,23.01,74.79,0.5586,High,0.2769
230,19.0,Male,93546.57,383.87,12,118.95,97.0,24,3.3,19.87,20.67,4,0,Central,15.99,31.99,0.5194,High,0.2176
231,20.0,Female,65841.29,1082.41,2,63.13,352.0,18,7.41,14.07,12.82,5,1,North,60.13,541.21,0.501,Premium,0.1704
232,66.0,Female,116365.93947407472,145.19,8,95.89,104.0,24,5.78,4.81,14.56,4,1,West,6.05,18.15,0.4129,Low,0.2144
233,54.0,Female,50725.05,239.94,6,71.90383500175137,116.0,22,4.51,8.317834621806488,3.9,4,0,Central,10.91,39.99,0.4026,Medium,0.2096
234,66.0,Female,114715.98,751.73,5,62.96,291.0,27,10.91,17.35,19.13,3,1,South,27.84,150.35,0.7048,Premium,0.1761
235,34.0,Female,19365.74,339.37,6,53.57,211.0,26,5.49,2.14,2.82,4,0,East,13.05,56.56,0.3943,Medium,0.1865
236,66.0,Male,24179.07,1100.08,8,83.71,309.0,20,2.42,11.88,6.85,5,0,Central,55.0,137.51,0.3728,Premium,0.1742
237,19.0,Female,76708.11,212.63,12,107.2,78.0,13,6.68,2.74,20.62,3,0,East,16.36,17.72,0.3119,Medium,0.2282
238,19.0,Male,20533.56,230.49,7,87.12,59.0,23,2.19,2.9,13.42,5,1,Central,10.02,32.93,0.2948,Medium,0.2433
239,45.0,Female,44414.27,1097.92,7,39.0,141.0,22,6.34,4.01,13.26,4,0,Central,49.91,156.85,0.3995,Premium,0.2015
240,71.0,Male,87869.19,312.16,5,159.05,59.0,19,6.29,3.82,20.32,3,1,West,16.43,62.43,0.3689,Medium,0.2433
241,40.0,Female,39889.76795581016,362.96,7,57.84,315.0,25,7.98,8.4991131691697,15.47,4,0,East,14.52,51.85,0.5167,Medium,0.1736
242,54.0,Male,49293.51,356.28169266851665,6,62.55233777926152,21.0,22,3.7,10.73,18.02,4,0,South,16.19,59.38,0.4096,Medium,0.3189
243,43.23418910670726,Male,39161.38,161.94,12,82.15,64.0,25,4.97,16.37,3.41,4,0,South,6.48,13.5,0.5305,Low,0.2387
244,50.0,Male,54236.69,533.48,11,120.03,151.33664223231946,21,5.38,17.96,16.88,5,1,South,25.4,48.5,0.5218,High,0.1987
245,18.0,Male,65422.67,63.83,3,118.09,101.0,29,7.06,3.97,11.18,3,1,South,2.2,21.28,0.4803,Low,0.2158
246,36.0,Female,35226.46,1057.11,12,93.17,215.0,27,6.28,16.71,4.66,4,0,South,39.15,88.09,0.5845,Premium,0.1859
247,19.0,Female,59033.95,755.26,2,72.19241788037263,230.0,19,6.43,13.09,14.71,4,0,North,39.75,377.63,0.4752,Premium,0.1836
248,70.0,Female,84054.05,105.82,10,106.09,124.0,30,7.69,11.71,11.02,4,1,West,3.53,10.58,0.5907,Low,0.2068
249,29.58687023328924,Male,43860.13,592.12,8,53.47,341.0,26,5.1,22.34,10.07,2,1,South,22.77,74.02,0.609,High,0.1713
250,43.0,Male,50719.28,461.45,5,120.71,3.0,27,8.13,9.868841621412702,27.16,3,0,Central,17.09,92.29,0.5538,High,0.6213
251,49.0,Male,62435.51,102.0,10,69.26,216.0,25,5.34,3.61,14.25,4,1,East,4.08,10.2,0.3979,Low,0.1857
252,23.0,Male,64580.46,159.55,7,114.0,206.0,21,7.11,12.5,18.83,4,0,East,7.6,22.79,0.5035,Low,0.1874
253,49.0,Female,76056.12,262.96,4,44.42,103.0,29,4.61,5.37,25.76,1,1,West,9.07,65.74,0.436,Medium,0.2149
254,21.0,Male,29519.68,600.73,13,44.66,262.0,23,6.57,11.35,14.75,4,1,South,26.12,46.21,0.4957,High,0.1793
255,28.0,Male,37629.32,509.06,12,56.57,154.0,27,7.58,5.05,10.55,4,0,North,18.85,42.42,0.4868,High,0.198
256,34.0,Male,38332.78,379.89,8,74.03,218.0,28,3.55,8.27,3.84,2,1,North,13.57,47.49,0.4331,High,0.1854
257,55.0,Male,31195.96,731.39,12,58.28,354.0,23,7.2,10.69,18.16,4,0,South,31.8,60.95,0.5038,Premium,0.1702
258,41.292841127962554,Female,19946.18,709.28,4,147.92,188.0,30,5.82,9.11,11.75,4,1,West,23.64,177.32,0.5161,Premium,0.1906
259,22.0,Female,9631.18,480.98,7,144.57,357.0,33,9.17,17.19,12.36,2,0,East,14.58,68.71,0.715,High,0.17
260,69.0,Male,89118.87,773.21,6,97.0,221.0,22,5.02,11.85,19.03,4,1,South,35.15,128.87,0.4543,Premium,0.1849
261,51.0,Male,22540.15,203.43,12,85.47348993649508,166.0,20,6.03,6.11,12.46,3,1,East,10.17,16.95,0.3971,Medium,0.1952
262,23.0,Male,107286.12,1065.37,8,90.46,348.0,19,5.22,15.01,18.44,4,0,East,56.07,133.17,0.4669,Premium,0.1707
263,39.0,Male,46813.54240251654,477.14,8,56.15,253.0,34,5.287123389503232,9.22,20.57,3,0,West,14.03,59.64,0.5407,High,0.1805
264,28.0,Male,40020.85,864.01,9,82.04,260.0,29,1.57,5.817501074774594,9.41,2,1,West,29.79,96.0,0.3666,Premium,0.1796
265,65.0,Female,66716.73,395.14,9,68.65,337.0,24,2.96,6.19,17.77,4,1,West,16.46,43.9,0.3593,High,0.1716
266,33.0,Female,60631.31,123.23,3,182.16,89.0,17,6.7,7.28,17.42,4,0,Central,7.25,41.08,0.3992,Low,0.2217
267,50.0,Female,28257.46,390.89,5,112.36,310.0,31,5.55,15.17,12.93,5,0,East,12.61,78.18,0.5859,High,0.1741
268,26.0,Male,48655.06,231.9,6,159.7,250.0,28,1.89,15.62,1.91,4,1,Central,8.28,38.65,0.4741,Medium,0.1809
269,23.0,Male,30033.86,597.84,8,56.11,257.0,24,4.36,6.5,3.57,4,1,South,24.91,74.73,0.3969,High,0.18
270,33.0,Female,67986.47,322.94,15,79.59,120.84776342633172,26,4.79,17.53,23.39,3,1,Central,12.42,21.53,0.548,Medium,0.2079
271,46.0,Female,34282.47,904.29,4,57.75,252.0,23,4.63,11.36,17.48,4,0,North,39.32,226.07,0.4484,Premium,0.1806
272,20.0,Female,46708.68,566.71,12,182.87,219.3220117907302,27,7.18,16.74,20.9,5,1,East,20.99,47.23,0.6068,High,0.1852
273,37.0,Male,45711.29,576.87,6,206.75375,159.0,24,7.76,7.15,13.57,2,0,East,24.04,96.14,0.4873,High,0.1968
274,53.0,Female,52093.19,122.41,10,30.7,277.0,20,1.47,4.35,8.11,2,1,Central,6.12,12.24,0.266,Low,0.1776
275,36.0,Male,112564.04,1492.21,11,72.48976699294477,179.0,27,5.28,14.52,11.68,3,0,East,55.27,135.66,0.5357,Premium,0.1924
276,43.0,Female,43456.67,921.55,3,81.8698873805901,201.0,31,5.7,5.47,9.13,5,1,South,29.73,307.18,0.4819,Premium,0.1882
277,20.0,Female,90125.96,777.96,10,49.25,203.0,20,2.83,7.89,20.7,4,0,West,38.9,77.8,0.3386,Premium,0.1879
278,36.0,Female,62317.56,200.4,10,99.67,20.0,25,7.76,15.3974243948753,12.7,5,1,Central,8.02,20.04,0.5879,Medium,0.3235
279,37.0,Male,38457.167511114814,383.54,6,90.36,189.0,29,6.17,20.23,23.95,5,1,East,13.23,63.92,0.639,High,0.1904
280,49.0,Female,41389.48,73.73,2,153.17,14.0,17,7.03,7.86,18.32,3,1,West,4.34,36.86,0.4137,Low,0.3607
281,24.0,Male,69429.57,386.61,7,206.73,10.0,27,4.7,9.524136641722171,7.85,5,0,North,14.32,55.23,0.4661,High,0.4024
282,69.0,Male,47589.43,78.85,4,155.59,45.0,30,5.486337046305188,11.11,22.67,4,0,North,2.63,19.71,0.5302,Low,0.2597
283,58.0,Male,10996.18,473.8729777669318,14,61.29,70.0,22,4.48,8.1,5.88,5,1,Central,21.54,33.85,0.3994,High,0.2338
284,50.0,Female,28426.53,708.080255020212,15,73.57,249.0,25,5.3,9.13,14.2,4,0,West,28.32,47.21,0.4582,Premium,0.181
285,57.0,Male,65590.65,247.31,7,60.79,39.0,27,4.73,12.11,6.94,5,0,North,9.16,35.33,0.4955,Medium,0.2693
286,56.0,Male,63457.93,345.12,11,167.62,237.0,31,7.13,7.71,20.1,4,0,Central,11.13,31.37,0.5417,Medium,0.1826
287,35.0,Female,25655.45,1042.34,7,114.26,325.0,25,10.3,6.55,11.87,4,0,Central,41.69,148.91,0.5518,Premium,0.1727
288,57.0,Male,54730.9,57.46,11,110.98,45.0,28,6.55,3.36,21.46,4,1,North,2.05,5.22,0.452,Low,0.2597
289,18.0,Female,63046.64,784.47,9,50.94,71.0,14,1.99,10.96,22.25,3,1,East,56.03,87.16,0.2976,Premium,0.2331
290,28.0,Male,48178.46,93.62,11,103.15,291.0,26,5.78,15.62,11.6,5,1,South,3.6,8.51,0.551,Low,0.1761
291,45.0,Male,70573.45,18.7,8,135.98,311.0,30,3.36,2.26,21.51,3,1,East,0.62,2.34,0.38,Low,0.174
292,42.0,Female,65925.31,757.3422564222586,8,77.58,139.0,40,4.77,12.84,28.43,4,0,South,18.93,94.67,0.6228,Premium,0.2021
293,67.0,Male,48166.94,724.18,12,38.72,76.0,21,5.44,12.23,18.91,5,1,West,34.48,60.35,0.4597,Premium,0.2295
294,40.0,Male,37971.36,259.7,3,46.74,274.0,17,5.03,8.23,4.59,2,1,North,15.28,86.57,0.3689,Medium,0.1779
295,48.0,Female,82559.19,1029.9,11,183.1,149.0,23,3.64,10.96,2.48,3,1,Central,44.78,93.63,0.4197,Premium,0.1993
296,47.0,Female,61795.2,371.91,13,175.49,11.0,31,6.44,8.97,24.32,4,1,East,12.0,28.61,0.5388,Medium,0.3899
297,59.0,Female,44499.333528047675,11.25,4,196.67,287.0,28,1.91,5.75,16.82,4,0,West,0.4,2.81,0.3651,Low,0.1765
298,52.0,Male,54745.41,630.65,7,151.99,37.0,27,6.2,11.02,8.68,4,1,East,23.36,90.09,0.5194,High,0.273
299,24.0,Male,27570.11,58.4,12,69.97,37.0,25,3.88,1.9,6.53,1,0,Central,2.34,4.87,0.3432,Low,0.273
300,39.73869479708014,Female,30264.06,778.85,8,159.32,208.0,31,6.0,12.600292022795152,8.03,4,1,Central,25.12,97.36,0.5684,Premium,0.187
301,43.0,Female,35385.06,92.02,7,74.47,235.36428648124166,21,3.08,27.029976776044148,24.33,5,1,Central,4.38,13.15,0.5662,Low,0.1828
302,45.27764761278611,Female,65434.273549338846,211.9,14,87.57,11.0,26,5.92,13.39,33.55,4,1,West,8.15,15.14,0.5297,Medium,0.3899
303,69.0,Female,59115.17,716.21,8,124.52,356.0,21,7.98,14.69,28.5,4,1,West,34.11,89.53,0.5491,Premium,0.1701
304,66.0,Female,39955.8,1492.21,6,84.87,45.0,27,4.43,2.29,7.89,4,0,West,55.27,248.7,0.3792,Premium,0.2597
305,19.0,Female,40839.65,232.16,8,70.5,335.0,21,4.39,9.17,14.11,5,0,North,11.06,29.02,0.4,Medium,0.1718
306,18.0,Male,38115.57,884.22,9,90.1,68.0,26,4.129594168197533,4.36,15.1,5,1,North,34.01,98.25,0.3857,Premium,0.2354
307,65.0,Female,82764.69,105.85,6,151.75,70.0,34,5.88,19.67,17.9,5,1,North,3.11,17.64,0.6712,Low,0.2338
308,29.0,Male,11772.58,823.0,5,74.06,248.0,23,3.01,7.203292676007915,22.21,4,1,South,35.78,164.6,0.3626,Premium,0.1811
309,22.0,Male,42009.93,306.7676708034318,10,82.80876817550711,218.0,21,7.49,19.42,22.86,3,1,North,14.61,30.68,0.5896,Medium,0.1854
310,54.0,Female,106137.68,107.06,10,73.74,142.0341009711846,16,6.96,9.34,13.18,5,1,East,6.69,10.71,0.4193,Low,0.2012
311,49.0,Female,63488.56,180.13,6,46.17,76.0,27,7.81,25.37,11.91,4,1,East,6.67,30.02,0.718,Medium,0.2295
312,26.0,Male,92357.63,70.65,13,51.79,144.533003115399,18,6.48,6.506232767501645,7.66,5,1,Central,3.92,5.43,0.3943,Low,0.2005
313,58.0,Male,17727.56,241.42,5,59.26,45.0,30,8.9,11.33,22.46,2,1,North,8.05,48.28,0.6161,Medium,0.2597
314,52.0,Male,26340.83,113.86,7,78.33,105.0,25,2.13,11.48,33.01,4,1,North,4.55,16.27,0.4068,Low,0.214
315,36.0,Female,63387.63,516.41,6,114.35,63.0,26,8.24,9.727511480426378,3.69,1,1,Central,19.86,86.07,0.5458,High,0.2396
316,65.0,Female,106437.72,1492.21,19,39.14,118.0,30,4.8,5.29,2.76,2,1,South,49.74,78.54,0.4488,Premium,0.2089
317,33.0,Male,27705.38,6.04,5,123.73,364.0,32,4.52,7.93,4.85,3,1,East,0.19,1.21,0.4894,Low,0.1694
318,20.0,Male,40381.18,389.27,11,80.06311265083457,124.0,25,4.21,7.59,17.43,4,1,North,15.57,35.39,0.4144,High,0.2068
319,37.0,Female,59917.99,426.27,11,182.64,249.0,26,3.471357955963747,6.61,25.01,4,0,West,16.4,38.75,0.3946,High,0.181
320,41.0,Male,23712.34,1227.92,8,61.99,52.0,26,6.94,27.029976776044148,14.57,4,1,Central,47.23,153.49,0.706,Premium,0.2507
321,71.0,Female,63630.34,352.62,13,206.75375,141.0,30,4.66,21.74,4.92,3,1,East,11.75,27.12,0.628,Medium,0.2015
322,50.0,Other,12863.61,392.3,4,53.9,36.0,25,5.99,16.24,11.3,5,1,East,15.69,98.08,0.554,High,0.2749
323,41.0,Male,62700.19,319.0,9,91.64,12.0,21,6.394564717439473,10.43,15.23,5,1,South,15.19,35.44,0.463,Medium,0.3789
324,69.0,Female,29805.78,156.61,12,97.42,71.0,28,4.29,18.53,14.01,5,1,Central,5.59,13.05,0.5651,Low,0.2331
325,28.0,Male,39190.96,28.83,11,81.55053568400865,307.0,27,4.79,13.39,18.04,4,0,East,1.07,2.62,0.5112,Low,0.1744
326,66.0,Male,67910.23,262.68,6,206.75375,160.0,37,8.06,11.800602752184478,10.45,1,1,North,7.1,43.78,0.6644,Medium,0.1966
327,25.0,Female,61305.58,27.01,3,84.15,356.0,24,2.66,7.7479990488523285,9.44,2,1,East,1.13,9.0,0.3692,Low,0.1701
328,53.0,Male,48825.57,399.8,6,90.34,323.0,15,5.94,15.47,13.37,5,1,East,26.65,66.63,0.4533,High,0.1729
329,55.0,Other,79580.17,183.57,5,93.11,210.0,26,1.15,27.029976776044148,28.07,4,0,West,7.06,36.71,0.5645,Medium,0.1867
330,57.0,Female,20950.38,381.36,8,100.58,188.0,26,3.02,7.12,0.6,3,1,East,14.67,47.67,0.3892,High,0.1906
331,37.0,Male,54296.07,72.11,7,104.64,181.0,14,3.36,12.36,8.76,4,0,West,5.15,10.3,0.3466,Low,0.192
332,52.0,Male,33021.53,1348.78,4,78.99306862085821,245.0,19,5.140875195547184,3.78,21.25,4,1,Central,70.99,337.2,0.3404,Premium,0.1815
333,65.0,Male,77576.18,1124.62,5,206.26,330.0,26,3.26,10.96,13.38,5,0,West,43.25,224.92,0.4377,Premium,0.1723
334,42.0,Male,69115.45,105.36,11,73.91960793123039,213.0,26,5.86,7.63,14.63,4,0,East,4.05,9.58,0.4643,Low,0.1862
335,52.0,Male,70380.68,210.37,16,66.28,164.0,15,8.02,13.33,22.82,4,0,East,14.02,13.15,0.4804,Medium,0.1956
336,42.0,Male,111601.63,475.3,11,89.1,194.0,25,9.17,11.955611418983104,17.48,4,0,West,19.01,43.21,0.5842,High,0.1895
337,46.0,Male,86092.17,50.29,7,95.3,80.0,28,3.65,5.11,19.86,2,1,South,1.8,7.18,0.4005,Low,0.2269
338,46.05223450500603,Female,45310.29,218.92,17,95.07,239.0,20,6.81,8.88,17.77,3,1,East,10.95,12.88,0.4469,Medium,0.1823
339,63.0,Female,48989.74,144.58,9,98.24,295.0,26,7.68,11.49,12.36,4,1,West,5.56,16.06,0.5517,Low,0.1756
340,35.0,Female,66202.21,1235.6,10,151.5,34.0,22,5.72,11.15,10.37,3,0,South,56.16,123.56,0.4636,Premium,0.2791
341,19.0,Male,52474.75,562.0033884821589,10,201.43,235.0,20,6.78,13.96,27.44,5,1,Central,28.1,56.2,0.5025,High,0.1829
342,71.0,Male,69744.0,433.55,7,26.55,334.0,30,6.33,8.479287182580828,6.63,4,1,East,14.45,61.94,0.5216,High,0.1719
343,52.0,Female,16072.09,367.35,14,116.55,202.0,20,6.33,16.93,16.01,2,1,Central,18.37,26.24,0.5245,Medium,0.188
344,33.0,Female,116365.93947407472,549.2331762924381,10,158.24,140.0,20,4.17,8.36,6.44,5,0,West,27.46,54.92,0.3766,High,0.2018
345,58.0,Male,50539.69,1347.28,7,84.39045190093181,89.0,27,1.91,6.42,25.26,4,0,West,49.9,192.47,0.3634,Premium,0.2217
346,53.0,Female,21780.43,1492.21,10,98.71,150.0,32,4.87,12.65,15.78,1,1,West,46.63,149.22,0.5504,Premium,0.199
347,50.0,Female,31042.21,66.98,8,70.58,268.0,23,4.12,20.54,24.44,3,1,South,2.91,8.37,0.5378,Low,0.1786
348,21.0,Female,16904.52,87.51,17,148.44,47.0,27,5.0,7.512542712785151,23.75,4,0,East,3.24,5.15,0.4511,Low,0.2569
349,50.0,Male,54673.63059474181,564.64,8,206.75375,49.0,22,7.23,4.01,9.53,4,1,South,25.67,70.58,0.4213,High,0.2543
350,31.0,Female,45655.34,782.1476742880125,6,178.09,108.0,32,8.08,16.34,19.63,3,0,Central,24.44,130.36,0.6698,Premium,0.2127
351,38.0,Female,104543.37,9.32,10,206.75375,77.0,23,5.77,19.43,13.08,4,0,South,0.41,0.93,0.5658,Low,0.2289
352,42.27496748525557,Female,60194.56,31.99,4,124.53,51.0,18,3.37,12.42,10.56,4,0,East,1.78,8.0,0.3839,Low,0.2519
353,37.0,Female,55073.85,1094.99,9,108.68,353.0,28,4.8,5.5,17.04,1,1,Central,39.11,121.67,0.4329,Premium,0.1703
354,25.0,Female,27790.45,1015.79,9,108.72,231.0,29,4.11,2.86,13.6,2,1,South,35.03,112.87,0.3959,Premium,0.1835
355,24.0,Female,32459.79,221.02,11,163.04,348.0,20,5.72,13.916668037123415,21.59,3,0,West,11.05,20.09,0.4761,Medium,0.1707
356,20.0,Male,33743.27,252.82690232443332,10,85.88,219.0,21,4.66,11.1,10.66,4,1,South,12.04,25.28,0.428,Medium,0.1852
357,34.0,Female,57795.994473312734,450.3,11,55.03,26.0,22,7.12,5.02,9.42,4,1,South,20.47,40.94,0.4298,High,0.3001
358,50.0,Female,41119.25,819.71,10,85.69491899612066,165.0,21,3.97,10.69,2.08,3,1,West,39.03,81.97,0.4066,Premium,0.1954
359,65.0,Female,42701.72,278.81,5,58.86,105.76962750805873,23,9.43,21.83,9.78,5,1,East,12.12,55.76,0.6819,Medium,0.2137
360,29.0,Male,41376.19,60.18,9,94.91,322.0,21,2.85,7.77,18.48,4,1,West,2.87,6.69,0.3468,Low,0.173
361,68.0,Male,35043.24,284.34,5,60.17,102.0,31,6.05,13.64,9.33,4,1,West,9.17,56.87,0.5811,Medium,0.2153
362,39.0,Female,52445.33,305.6,4,129.39,182.53604180516757,22,2.6,16.06,5.23,5,0,East,13.89,76.4,0.4418,Medium,0.1917
363,39.0,Female,41889.59,400.3,10,77.93,196.0,32,7.39,8.12,10.85,2,1,North,12.51,40.03,0.5617,High,0.1891
364,63.0,Female,22075.34,55.79,15,76.85,314.0,23,5.58,15.58,10.74,4,1,South,2.43,3.72,0.5184,Low,0.1737
365,47.0,Female,49870.8,170.98664706763523,1,118.21,335.0,23,5.87,11.81,6.96,4,1,West,7.43,170.99,0.4837,Medium,0.1718
366,55.0,Female,46240.81,139.95,13,62.66,158.0,24,3.88,9.445642013204083,12.34,3,1,East,5.83,10.77,0.4179,Low,0.197
367,55.0,Female,22251.98,327.77108965174875,10,102.31253390359869,85.0,26,7.45,11.91,27.49,3,1,East,12.61,32.78,0.5507,Medium,0.2239
368,62.0,Female,36473.79,374.12,6,92.09,324.0,23,6.66,26.62,11.42,5,0,North,16.27,62.35,0.6674,High,0.1728
369,68.0,Female,66074.38,385.24,7,140.76,194.0,20,4.52,17.15,13.43,5,0,Central,19.26,55.03,0.4827,High,0.1895
370,71.0,Female,27771.76,289.75,7,38.03,334.0,25,5.800103757534927,11.17,19.84,1,0,South,11.59,41.39,0.4931,Medium,0.1719
371,25.0,Male,26341.75,738.97,8,81.79610599318607,225.0,22,3.9,16.2,14.0,4,1,East,33.59,92.37,0.4752,Premium,0.1843
372,44.0,Male,41670.89,363.51,11,84.05,270.0,26,3.76,19.11,18.58,3,0,North,13.98,33.05,0.5404,Medium,0.1784
373,44.0,Female,66934.25,470.41,10,104.78,154.0,20,4.39,9.854968233752954,16.08,3,1,South,23.52,47.04,0.3985,High,0.198
374,51.0,Male,116365.93947407472,643.22,6,116.28,76.0,29,5.01,4.21,7.22,3,1,North,22.18,107.2,0.4329,High,0.2295
375,38.0,Male,68150.08,12.67,7,51.03,145.0,22,4.871769841336701,8.95,20.82,5,1,Central,0.58,1.81,0.4184,Low,0.2004
376,47.0,Male,84323.33,422.73,8,128.01,9.0,26,5.42,21.51,5.8,5,1,West,16.26,52.84,0.6076,High,0.417
377,50.0,Male,58299.5,1077.92,15,204.64,159.0,24,3.94,7.43,7.15,2,1,South,44.91,71.86,0.397,Premium,0.1968
378,45.0,Male,34802.41,8.77,10,85.29,127.0,18,6.87,25.41,30.68,3,1,East,0.49,0.88,0.6136,Low,0.2058
379,64.0,Male,67904.36,259.75,10,108.4,157.0,23,7.46,25.44,15.05,5,0,West,11.29,25.98,0.6738,Medium,0.1973
380,50.0,Female,46966.79,1303.38,12,111.48,222.0,25,7.14,27.029976776044148,4.29,4,0,East,52.14,108.62,0.7018,Premium,0.1848
381,22.0,Female,59190.53,217.82,8,46.63,312.0,38,6.77,26.37,2.67,2,0,West,5.73,27.23,0.8037,Medium,0.1739
382,65.0,Male,30545.88,306.92,10,151.48,173.0,34,1.0,15.25,9.62,1,1,North,9.03,30.69,0.5028,Medium,0.1936
383,36.0,Male,61896.75,1492.21,11,45.3,2.0,29,3.7,7.26,30.12,3,1,East,51.46,135.66,0.4347,Premium,0.7213
